promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;nativeLanguage;languages;clientPackageManager;__time
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";128;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";119;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";102;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";111;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";86;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";93;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";91;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";175;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";87;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";88;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";99;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";103;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";93;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";91;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";90;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";89;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";88;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";99;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";86;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";84;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";90;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";122;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";95;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";123;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";105;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";110;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";127;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";92;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";125;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";107;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";94;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";101;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";97;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";159;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";104;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";95;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";89;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";91;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";91;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";95;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";77;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";82;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";86;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";81;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";82;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";89;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";85;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";82;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";88;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";93;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";101;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";105;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";91;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";107;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";114;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";130;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";91;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";100;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";98;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";89;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";111;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";false;false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";88;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";94;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";93;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";76;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";77;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"no";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";77;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";80;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";87;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";89;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";91;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";98;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";87;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";93;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";97;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";93;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";101;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";92;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";89;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";93;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;;false;"uaa";gatling,cucumber,protractor;"jhi";true;;;"yarn";94;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"gradle";false;true;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";95;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"uaa";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;false;;true;"uaa";gatling,cucumber,protractor;"jhi";true;"en";en;"yarn";97;
