promptValues;jhipsterVersion;baseName;packageName;packageFolder;serverPort;authenticationType;hibernateCache;clusteredHttpSession;websocket;databaseType;devDatabaseType;prodDatabaseType;searchEngine;messageBroker;serviceDiscoveryType;buildTool;enableSocialSignIn;enableSwaggerCodegen;jwtSecretKey;enableTranslation;applicationType;testFrameworks;jhiPrefix;skipClient;skipUserManagement;nativeLanguage;languages;clientPackageManager;__time
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Memory";"postgresql";false;"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";117;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"h2Memory";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";127;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";89;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";97;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"no";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";103;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";118;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";126;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";112;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";108;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";133;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";130;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";120;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";144;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";126;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";135;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";139;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";130;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";148;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";134;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";131;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";115;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";125;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";103;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";119;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";120;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";122;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";119;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";129;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";134;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";120;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";136;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"ehcache";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";129;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";104;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";234;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";115;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";130;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";116;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";125;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";125;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";116;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";114;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";122;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";133;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";130;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";132;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";118;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";131;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";124;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";123;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";124;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";133;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";123;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";131;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";140;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";119;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";179;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";142;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";139;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"hazelcast";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"gradle";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";129;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"gradle";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";101;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";109;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";121;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";138;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";125;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";159;
"{"packageName":"foo","nativeLanguage":"en"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";"kafka";false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";true;"microservice";gatling,cucumber,protractor;"jhi";true;true;"en";en;"yarn";131;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";"elasticsearch";false;false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";124;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";false;false;false;"maven";false;true;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";139;
"{"packageName":"foo"}";"4.8.2";"foo";"foo";"foo";8080;"jwt";"infinispan";false;false;"sql";"postgresql";"postgresql";false;"kafka";false;"maven";false;false;"aaaabbbbccccddddeeeeffffgggghhhhiiiijjjj";false;"microservice";gatling,cucumber,protractor;"jhi";true;true;;;"yarn";144;
